STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72208013880,2001-07-23T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,76,84,0,,,,77,29.9,,,9.94,,170,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET084KCHS 232156Z 17011KT 10SM FEW025 SCT041 BKN055 29/24 A2990 RMK AO2 SLP126 T02890244;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-03T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,72,84,0,,0.05,7,67,30.02,,,9.94,,170,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076KCHS 032056Z 17010KT 10SM SCT040 29/22 A3002 RMK AO2 SLP166 T02890222 57016;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-03T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,71,82,0,,,,69,30.01,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET077KCHS 032156Z 15009KT 10SM BKN038 OVC050 28/22 A3001 RMK AO2 SLP162 T02780217;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-04T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,73,83,0,,,,72,29.97,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 041856Z 15009KT 10SM CLR 28/23 A2998 RMK AO2 SLP150 T02830228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-04T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,75,85,0,,,,72,29.96,,,9.94,,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 041956Z 16009KT 10SM CLR 29/24 A2996 RMK AO2 SLP145 T02940239;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-04T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,74,83,0,,0.02,5,74,29.96,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076KCHS 042056Z 15009KT 10SM FEW029 28/23 A2996 RMK AO2 SLP146 T02830233 55006;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-05T11:31:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,75,82,,||RA,,,79,,,,8,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET082KCHS 051631Z 16008KT 8SM -RA BKN029 BKN034 OVC048 28/24 A3010 RMK AO2 RAB27 P0001;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-05T15:21:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,75,84,,,,,74,,,,10,,160,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET060KCHS 052021Z 16011KT 10SM BKN028 BKN037 29/24 A3010 RMK AO2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-05T15:31:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,75,82,,,,,79,,,,10,,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073SPECI KCHS 052031Z 15012KT 10SM SCT026 BKN031 BKN038 28/24 A3010 RMK AO2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-05T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,75,85,0,,0,0,72,30.09,,,9.94,,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET083KCHS 052056Z 15012KT 10SM SCT027 SCT050 29/24 A3010 RMK AO2 SLP191 T02940239 50001;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-05T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,75,83,0,,,,77,30.09,,,9.94,,160,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070KCHS 052156Z 16010KT 10SM FEW027 28/24 A3010 RMK AO2 SLP191 T02830239;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-06T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,79,88,0,,,,75,30.16,,,9.94,,170,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET066KCHS 061956Z 17010KT 10SM CLR 31/26 A3016 RMK AO2 LP214 T03110261;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-17T12:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,79,91,,,0.05,8,67,30.09,,,10,,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET095KCHS 171756Z 16006KT 10SM BKN040 BKN049 33/26 A3009 RMK AO2 SLP190 T03280256 10333 20256 58017;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-17T13:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,78,91,0,,0.05,8,66,30.09,,30.04,9.94,81,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX  17184 72208 32666 61606 10328 20256 30173 40190 58017 91756 333 10333 20256 555 91718;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-20T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,74,85,0,,,,70,29.96,,,9.94,,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 201956Z 15007KT 10SM CLR 29/23 A2997 RMK AO2 TSE38 SLP146 T02940233;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-23T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,87,0,,0.04,5,67,30.06,,,9.94,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET083KCHS 232056Z 16008KT 10SM FEW045 BKN060 31/24 A3007 RMK AO2 SLP181 T03060239 55012;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-08-23T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,73,85,0,,,,68,30.06,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 232156Z 15009KT 10SM CLR 29/23 A3006 RMK AO2 SLP178 T02940228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-02T15:14:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,77,,,,,89,,,,10,,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET059KCHS 022014Z 15007KT 10SM FEW011 25/23 A2997 RMK AO2 TSE09;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-03T17:21:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,81,,||TS,,,79,,,,10,,170,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET091KCHS 032221Z 17009KT 10SM TS BKN033 27/23 A2997 RMK AO2 TSB16 TS SW MOV N OCNL LTGICCG OHD;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-04T11:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,73,74,0.22,||FG RA,,,97,30.06,,,1.99,,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET095KCHS 041556Z 15007KT 2SM +RA BR SCT006 OVC028 23/23 A3006 RMK AO2 RAB41 SLP178 P0022 T02330228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-05T12:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,79,0.06,||SHRA TS,0,0,89,30.07,,,3,,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET167KCHS 051756Z 17008KT 3SM +TSRA BR SCT008 BKN024 OVC046 26/24 A3007 RMK AO2 TSB32RAB48 SLP182 OCNL LTGICCCCG VC TS VC MOV STNRY P0006 60006 T02560239 10294 20239 50000;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-05T13:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,78,0.06,||FG,0,0,90,30.07,,30.02,2.98,76,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN110AAXX  05184 72208 11348 81708 10256 20239 30167 40182 50000 60021 710// 91756 333 10294 20239 96010 555 90518;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-05T13:30:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,77,81,0.01,||RA,,,89,,,,8,,170,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET091KCHS 051830Z 17006KT 8SM -RA FEW015 SCT036 BKN075 27/25 A3005 RMK AO2 TSE25 TS DSPTD P0001;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-09T11:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,73,83,0,,,,72,30.07,,,9.94,,160,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET077KCHS 091556Z 16010KT 10SM FEW029 SCT065 28/23 A3007 RMK AO2 SLP182 T02830228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-09T13:16:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,72,75,,||RA,,,89,,,,1,,150,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET075KCHS 091816Z 15010G24KT 1SM +RA BR FEW007 BKN023 24/22 A3006 RMK AO2 P0020;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-09T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,75,82,0.22,,,,79,30.05,,,9.94,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET082KCHS 091856Z 16008KT 10SM FEW090 28/24 A3006 RMK AO2 RAE28 SLP177 P0022 T02780239;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-09T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,75,85,0,,,,72,30.04,,,9.94,,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET077KCHS 091956Z 16009KT 10SM FEW035 SCT090 29/24 A3004 RMK AO2 SLP172 T02940239;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-09T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,72,81,0,,,,74,30.05,,,9.94,,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076METAR KCHS 092156Z 15008KT 10SM SCT035 27/22 A3006 RMK AO2 SLP177 T02720222;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T12:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,73,87,0,,,,63,30.09,,,9.94,,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 101656Z 16009KT 10SM CLR 31/23 A3010 RMK AO2 SLP191 T03060228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T12:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,73,88,,,0.01,8,62,30.09,,,10,,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET085KCHS 101756Z 15006KT 10SM CLR 31/23 A3009 RMK AO2 SLP190 T03060228 10311 20233 58005;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T13:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,73,87,0,,0.01,8,63,30.09,CLR:00,30.04,9.94,77,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX  10184 72208 32966 01506 10306 20228 30173 40190 58005 91756 333 10311 20233 555 91018;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,74,88,0,,,,63,30.07,,,9.94,,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 101856Z 17008KT 10SM CLR 31/23 A3008 RMK AO2 SLP184 T03110233;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,75,86,0,,0.04,6,70,30.05,,,9.94,,150,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET090KCHS 102056Z 15010KT 10SM FEW040 30/24 3005 RMK AO2 SLP176 CB NW-N MOV NW T03000239 56013;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-10T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,74,84,0,,,,72,30.06,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076METAR KCHS 102156Z 15009KT 10SM FEW035 29/23 A3006 RMK AO2 SLP178 T02890233;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-18T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,61,78,0,,,,56,30.01,,,9.94,,160,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 182156Z 16011KT 10SM CLR 26/16 A3001 RMK AO2 SLP162 T02560161;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-19T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,66,82,0,,,,58,30.01,,,9.94,,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070KCHS 191856Z 17007KT 10SM SCT055 28/19 A3002 RMK AO2 SLP164 T02780189;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-19T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,65,80,0,,,,60,30.01,,,9.94,,150,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET070KCHS 191956Z 15010KT 10SM FEW050 27/18 A3001 RMK AO2 SLP162 T02670183;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-19T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,65,78,0,,,,64,30.01,,,9.94,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 192156Z 16008KT 10SM CLR 26/18 A3002 RMK AO2 SLP164 T02560183;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-20T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,73,84,0,,,,70,29.98,,,9.94,,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 201856Z 16006KT 10SM CLR 29/23 A2999 RMK AO2 SLP154 T02890228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-21T12:46:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,73,79,,||RA,,,84,,,,8,,160,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET082KCHS 211746Z 16010KT 8SM -RA FEW014 BKN036 BKN046 26/23 A2998 RMK AO2 RAB28 P0008;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-21T13:27:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,73,79,,,,,84,,,,10,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET069KCHS 211827Z 16008KT 10SM FEW047 26/23 A2999 RMK AO2 TSE26 TS MOV NE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-21T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,75,83,0,,0.02,8,77,29.96,,,9.94,,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET079KCHS 212056Z 15006KT 10SM CLR 28/24 A2996 RMK AO2 SLP146 60001 T02830239 58007;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-22T15:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,75,86,0,,,,70,29.99,,,9.94,,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET077KCHS 221956Z 17007KT 10SM BKN034 BKN046 30/24 A2999 RMK AO2 SLP156 T03000239;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-22T16:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,74,85,0,,0.04,6,70,29.98,,,9.94,,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 222056Z 16006KT 10SM CLR 29/23 A2999 RMK AO2 SLP154 T02940233 56013;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-22T17:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,73,82,0,,,,74,29.99,,,9.94,,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET067KCHS 222156Z 15008KT 10SM CLR 28/23 A2999 RMK AO2 SLP156 T02780228;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-23T12:15:00,FM-16,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,73,82,,,,,74,,,,10,,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET066SPECI KCHS 231715Z 16006KT 10SM BKN026 BKN035 28/23 A3006 RMK AO2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2001-09-23T14:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,74,83,0,,,,74,30.02,,,9.94,,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET084KCHS 231856Z 15009KT 10SM SCT028 SCT033 BKN045 28/23 A3002 RMK AO2 SLP165 T02830233;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
