STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72208013880,2013-04-02T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,42,62,0.00,,,,48,30.09,FEW:02 200,30.04,10.00,52,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09904/02/13 16:56:02 METAR KCHS 022156Z 15009KT 10SM FEW200 17/06 A3009 RMK AO2 SLP189 T01670056 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-02T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.10,43,59,0.00,,,,56,30.09,FEW:02 200,30.05,10.00,51,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10104/02/13 17:56:02 METAR KCHS 022256Z 16009KT 10SM FEW200 15/06 A3010 RMK AO2 SLP190 T01500061 $ (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-07T12:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,54,74,0.00,,+0.05,8,50,30.21,SCT:04 39 SCT:04 55,30.16,10.00,62,150,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN098AAXX  07184 72208 32666 41508 10233 20122 30214 40230 58017 91756 333 10239 20117 91018 555 90718;MET12904/07/13 12:56:02 METAR KCHS 071756Z 15008G18KT 10SM SCT039 SCT055 23/12 A3021 RMK AO2 SLP230 T02330122 10239 20117 58017 $ (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-07T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,52,75,0.00,,,,45,30.19,SCT:04 50,30.14,10.00,62,150,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10404/07/13 13:56:02 METAR KCHS 071856Z 15014G17KT 10SM SCT050 24/11 A3019 RMK AO2 SLP224 T02390111 $ (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-07T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,56,71,0.00,,,,59,30.16,FEW:02 50 SCT:04 250,30.11,10.00,62,150,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10804/07/13 16:56:02 METAR KCHS 072156Z 15013KT 10SM FEW050 SCT250 22/13 A3016 RMK AO2 SLP213 T02170133 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-07T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,55,69,0.00,,,,61,30.16,SCT:04 250,30.11,10.00,61,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10104/07/13 17:56:02 METAR KCHS 072256Z 15012KT 10SM SCT250 21/13 A3016 RMK AO2 SLP212 T02060128 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-08T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,58,80,0.00,,,,47,30.15,SCT:04 45 SCT:04 65,30.10,10.00,66,160,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10804/08/13 13:56:02 METAR KCHS 081856Z 16011G16KT 10SM SCT045 SCT065 27/14 A3015 RMK AO2 SLP210 T02670144 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-08T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,57,77,0.00,,,,50,30.14,FEW:02 50 SCT:04 65,30.09,10.00,65,160,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10604/08/13 14:56:02 METAR KCHS 081956Z 16012KT 10SM FEW050 SCT065 25/14 A3014 RMK AO2 SLP206 T02500139 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-08T15:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,58,76,0.00,,+0.03,6,54,30.14,SCT:04 40 SCT:04 65,30.09,10.00,65,170,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  08214 72208 32666 41712 10244 20144 30190 40205 56011 92056 555 90821;MET11204/08/13 15:56:02 METAR KCHS 082056Z 17012KT 10SM SCT040 SCT065 24/14 A3014 RMK AO2 SLP205 T02440144 56011 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-08T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,59,74,0.00,,,,60,30.14,FEW:02 40 BKN:07 65,30.09,10.00,65,170,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10604/08/13 16:56:02 METAR KCHS 082156Z 17014KT 10SM FEW040 BKN065 23/15 A3014 RMK AO2 SLP206 T02330150 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-08T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,59,73,0.00,,,,62,30.15,FEW:02 40 SCT:04 65,30.10,10.00,65,170,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10604/08/13 17:56:02 METAR KCHS 082256Z 17010KT 10SM FEW040 SCT065 23/15 A3015 RMK AO2 SLP209 T02280150 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-13T15:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,49,74,0.00,,+0.03,5,41,29.94,SCT:04 250,29.89,10.00,60,160,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  13214 72208 32966 41611 10233 20094 30123 40138 55010 92056 555 91321;MET10504/13/13 15:56:02 METAR KCHS 132056Z 16011KT 10SM SCT250 23/09 A2994 RMK AO2 SLP138 T02330094 55010 (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-13T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,47,72,0.00,,,,41,29.94,SCT:04 250,29.89,10.00,58,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09904/13/13 16:56:02 METAR KCHS 132156Z 15008KT 10SM SCT250 22/08 A2994 RMK AO2 SLP139 T02220083 (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-13T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,47,69,0.00,,,,45,29.96,FEW:02 250,29.91,10.00,57,160,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09904/13/13 17:56:02 METAR KCHS 132256Z 16006KT 10SM FEW250 21/08 A2996 RMK AO2 SLP144 T02060083 (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-14T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,57,72,0.00,,,,59,30.07,FEW:02 120 OVC:08 150,30.02,10.00,63,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10504/14/13 13:56:02 METAR KCHS 141856Z 15007KT 10SM FEW120 OVC150 22/14 A3007 RMK AO2 SLP183 T02220139 (TF),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-17T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,59,77,0.00,,,,54,30.15,SCT:04 55 BKN:07 250,30.10,10.00,66,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10604/17/13 16:56:02 METAR KCHS 172156Z 15010KT 10SM SCT055 BKN250 25/15 A3015 RMK AO2 SLP210 T02500150 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-18T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,63,82,0.00,,+0.03,8,53,30.12,SCT:04 35 BKN:07 50,30.08,10.00,70,150,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12604/18/13 12:56:02 METAR KCHS 181756Z 15013G19KT 10SM SCT035 BKN050 28/17 A3013 RMK AO2 SLP201 T02780172 10278 20206 58009 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-18T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,82,,,+0.03,8,53,30.12,,30.08,9.94,70,150,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN098AAXX  18184 72208 32666 61513 10278 20172 30187 40201 58009 91756 333 10278 20206 91019 555 91818;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-18T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,62,80,0.00,,,,54,30.11,SCT:04 35 SCT:04 50,30.06,10.00,69,150,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10804/18/13 13:56:02 METAR KCHS 181856Z 15014G20KT 10SM SCT035 SCT050 27/17 A3011 RMK AO2 SLP196 T02670167 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-18T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,62,76,0.00,,,,62,30.05,FEW:02 30,30.00,10.00,67,150,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10204/18/13 17:56:02 METAR KCHS 182256Z 15011G18KT 10SM FEW030 24/17 A3005 RMK AO2 SLP177 T02440167 (BBE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,62,77,0.00,,+0.05,8,60,30.14,SCT:04 30 SCT:04 60 BKN:07 110,30.10,10.00,68,160,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13304/28/13 12:56:02 METAR KCHS 281756Z 16015KT 10SM SCT030 SCT060 BKN110 25/17 A3015 RMK AO2 SLP208 T02500167 10256 20189 58016 $ (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,77,,,+0.05,8,60,30.14,,30.10,9.94,68,160,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX  28184 72208 32566 61615 10250 20167 30194 40208 58016 91756 333 10256 20189 555 92818;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,61,75,0.00,,,,62,30.13,BKN:07 26 BKN:07 60 BKN:07 130,30.08,10.00,66,160,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11504/28/13 13:56:02 METAR KCHS 281856Z 16015KT 10SM BKN026 BKN060 BKN130 24/16 A3013 RMK AO2 SLP203 T02390161 $ (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T14:54:00,FM-16,6,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,61,73,,-RA:02 |RA |,,,65,,SCT:04 28 BKN:07 40 BKN:07 200,30.06,10.00,66,170,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12204/28/13 14:54:02 SPECI KCHS 281954Z 17012G18KT 10SM -RA SCT028 BKN040 BKN200 23/16 A3011 RMK AO2 RAB54 P0000 $ FIBI (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,61,74,T,-RA:02 |RA |RA,,,64,30.11,SCT:04 28 BKN:07 40 BKN:07 200,30.06,10.00,66,170,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13404/28/13 14:56:02 METAR KCHS 281956Z 17013G18KT 10SM -RA SCT028 BKN040 BKN200 23/16 A3011 RMK AO2 RAB54 SLP196 P0000 T02330161 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-04-28T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,61,72,0.00,,,,68,30.06,SCT:04 33 BKN:07 46 BKN:07 200,30.01,10.00,65,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11504/28/13 17:56:02 METAR KCHS 282256Z 15010KT 10SM SCT033 BKN046 BKN200 22/16 A3006 RMK AO2 SLP179 T02220161 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-07T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,56,69,T,,+0.04,6,63,29.94,SCT:04 25 SCT:04 50 BKN:07 75,29.90,10.00,61,160,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET18405/07/13 12:56:02 METAR KCHS 071756Z 16007KT 10SM SCT025TCU SCT050 BKN075 21/13 A2995 RMK AO2 RAE28 SLP140 TCU NW-N AND DSNT N-NE SHRA NW-N P0000 60004 T02060133 10211 20144 56013 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-07T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,69,,,+0.04,6,63,29.94,,29.90,9.94,61,160,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08672208 12566 61607 10206 20133 30126 40140 56013 60011 91756 333 10211 20144 555 90718=,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-14T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,45,74,0.00,,,,36,30.21,FEW:02 60,30.16,10.00,58,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09805/14/13 13:56:02 METAR KCHS 141856Z 16008KT 10SM FEW060 23/07 A3021 RMK AO2 SLP231 T02330072 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-18T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,63,82,0.00,,,,53,30.09,FEW:02 35 SCT:04 140 BKN:07 250,30.04,10.00,70,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11505/18/13 14:56:02 METAR KCHS 181956Z 15012KT 10SM FEW035 SCT140 BKN250 28/17 A3009 RMK AO2 SLP189 T02780172 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-19T11:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.10,67,82,0.00,,,,60,30.10,FEW:02 30 SCT:04 36 BKN:07 50,30.05,10.00,72,150,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12605/19/13 11:56:02 METAR KCHS 191656Z 15011G17KT 10SM FEW030TCU SCT036 BKN050 28/19 A3010 RMK AO2 SLP192 TCU S T02780194 $ (TF),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-19T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.10,66,80,0.00,,+0.04,6,62,30.09,SCT:04 32 BKN:07 130 BKN:07 250,30.05,10.00,71,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13205/19/13 12:56:02 METAR KCHS 191756Z 17013KT 10SM SCT032 BKN130 BKN250 27/19 A3010 RMK AO2 SLP191 T02670189 10300 20222 56012 $ (TF),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-19T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,80,,,+0.04,6,62,30.09,,30.05,9.94,71,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072208 32566 61713 10267 20189 30177 40191 56012 91756 333 10300 20222 555 91918=,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-19T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,67,78,0.00,,,,69,30.07,FEW:02 22 SCT:04 50 OVC:08 200,30.03,10.00,71,170,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11505/19/13 17:56:02 METAR KCHS 192256Z 17008KT 10SM FEW022 SCT050 OVC200 26/19 A3008 RMK AO2 SLP184 T02560194 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-20T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.10,72,78,0.04,-RA:02 |RA |,+0.01,8,82,30.10,FEW:02 20 BKN:07 50 BKN:07 120,30.05,10.00,74,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET16405/20/13 12:56:02 METAR KCHS 201756Z 17007KT 10SM -RA FEW020 BKN050 BKN120 26/22 A3010 RMK AO2 SLP193 TCU DSNT SW-NW-NE P0005 60008 T02560222 10283 20233 58004 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-20T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,78,,||RA,+0.01,8,82,30.10,,30.05,9.94,74,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN09272208 11566 61707 10256 20222 30177 40193 58004 60021 761// 91756 333 10283 20233 555 92018=,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-22T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,67,83,0.00,,+0.03,8,59,30.00,FEW:02 35 SCT:04 50 SCT:04 65,29.96,10.00,72,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14105/22/13 12:56:02 METAR KCHS 221756Z 15010KT 10SM FEW035 SCT050 SCT065 28/19 A3001 RMK AO2 SLP160 TCU DSNT N T02830194 10294 20217 58010 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-22T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,83,,,+0.03,8,59,30.00,,29.96,9.94,72,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072208 32666 41510 10283 20194 30146 40160 58010 91756 333 10294 20200 555 92218=,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-22T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,66,84,0.00,,,,55,29.98,FEW:02 35 SCT:04 50 SCT:04 65,29.94,10.00,72,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12305/22/13 13:56:02 METAR KCHS 221856Z 16009KT 10SM FEW035 SCT050 SCT065 29/19 A2999 RMK AO2 SLP154 TCU DSNT N T02890189 (DD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2013-05-22T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,64,83,0.00,,,,53,29.97,FEW:02 35 SCT:04 50 SCT:04 80,29.93,10.00,71,150,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12305/22/13 14:56:02 METAR KCHS 221956Z 15011KT 10SM FEW035 SCT050 SCT080 28/18 A2998 RMK AO2 SLP150 CB DSNT N T02830178 (JMB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
