72208013880,2000-03-09T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,55,72,,,-0.02,0,57,30.09,,,10,,270,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 091456Z 27008KT 10SM CLR 22/13 A3010 RMK AO2 SLP191 T02220133 50007;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-09T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,56,72,0,,-0.02,0,57,30.09,CLR:00,30.05,9.94,63,270,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  09154 72208 35966 02708 10222 20133 30177 40191 50007 91456 555 90915;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-11T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,57,73,,,0,8,57,30.03,,,10,,210,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET076KCHS 111456Z 21011KT 10SM SCT070 23/14 A3004 RMK AO2 SLP171 T02330144 58001;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-11T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,58,74,0,,0,8,57,30.03,,29.99,9.94,64,210,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  11154 72208 35866 42111 10233 20144 30157 40171 58001 91456 555 91115;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-13T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34,30,48,,,-0.04,0,50,30.34,,,10,,50,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET074KCHS 131456Z 05009KT 10SM CLR 09/M01 A3034 RMK AO2 SLP274 T00941006 50015;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-13T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34,31,49,0,,-0.04,0,50,30.34,CLR:00,30.29,9.94,41,50,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  13154 72208 35966 00509 10094 21006 30258 40274 50015 91456 555 91315;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-15T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,48,64,,,-0.01,0,56,30.32,,,10,,130,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 151456Z 13009KT 10SM CLR 18/09 A3032 RMK AO2 SLP266 T01780089 50002;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-15T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,48,64,0,,-0.01,0,56,30.32,CLR:00,30.27,9.94,55,130,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  15154 72208 35966 01309 10178 20089 30251 40266 50002 91456 555 91515;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-16T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,66,73,,,0.01,8,78,30.13,,,9,,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET095KCHS 161456Z 17013KT 9SM FEW021 SCT049 BKN055 23/19 A3013 RMK AO2 SLP203 60000 T02330194 58004;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-16T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,67,74,0,,0.01,8,79,30.13,,30.08,8.95,69,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN082AAXX  16154 72208 15564 61713 10233 20194 30187 40203 58004 69907 91456 555 91615;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-19T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,46,55,,,0.01,8,72,30.26,,,10,,70,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET073KCHS 191456Z 07011KT 10SM CLR 13/08 A3026 RMK AO2 SLP247 T01330078 58004;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
